,region,fips,lat,lon,Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,time
80695,WA,53051,48.548454,-117.394088,25.038331238181904,>2000m,Gentle,91.0,0.6479623157595615,21.2238600384,49.42103260305521,11.355,80.0,281.0,1.0,5.0,21.0,2006
80696,WA,53053,47.050584,-121.703144,15.1535789107278,>2000m,Steep,115.0,0.5930046227141603,29.6263013632,116.13942661717974,7.300000000000001,47.1063829787234,201.0,2.0,3.0,23.0,2006
80697,WA,53053,47.073143,-121.696536,0.69340997547985,>2000m,Steep,127.5,0.7851334607251399,25.3687791488,17.297361411069325,5.942857142857142,21.285714285714285,368.0,2.0,3.0,12.0,2006
80698,WA,53053,47.083279,-121.740442,22.0557206406211,>2000m,Steep,157.0,0.9469365600236072,46.5515465152,128.49468476794354,7.469230769230768,45.82692307692308,301.0,1.0,2.0,23.0,2006
80699,WA,53057,48.574878,-121.556779,309.63472755750365,>2000m,Steep,324.0,-0.1945262173404601,43.08532224,56.83418749351349,28.469565217391303,124.08695652173913,264.0,1.0,4.0,22.0,2006
80700,WA,53057,48.35521,-121.738785,226.64403891059817,>2000m,Steep,264.0,0.4949099778144193,57.6999425152,123.55258150763802,14.392,67.06,301.0,1.0,2.0,23.0,2006
80701,WA,53057,48.628607,-121.92529,25.877680377149403,>2000m,Steep,49.0,0.2996094758818909,32.928384518399994,66.71839401412453,10.77037037037037,44.03703703703704,270.0,1.0,7.0,22.0,2006
80702,WA,53057,48.45526,-121.818232,413.0946310441,>2000m,Steep,137.0,0.8591211233637064,65.156678464,113.66837498702698,20.90652173913044,77.21739130434783,301.0,1.0,3.0,23.0,2006
80703,WA,53057,48.456654,-121.364847,108.17080067602056,>2000m,Steep,317.0,-0.1572343196898351,72.74624245759999,61.77629075381901,22.12,70.4,271.0,1.0,4.0,23.0,2006
80704,WA,53057,48.574254,-121.621001,289.75196960477325,>2000m,Steep,22.0,-0.2712496611071449,44.0003573312,76.60260053473557,22.08709677419355,68.83870967741936,270.0,1.0,4.0,22.0,2006
80705,WA,53057,48.407431,-121.659356,392.6401508346206,>2000m,Steep,10.0,-0.338661518491186,70.96008863360001,116.13942661717974,21.148936170212767,85.70212765957447,301.0,1.0,3.0,23.0,2006
80706,WA,53057,48.302685,-121.702961,221.86706028779835,1500-2000m,Steep,245.0,0.5909098109599484,93.30733968,150.7341494393184,14.760655737704916,96.77049180327867,201.0,1.0,3.0,23.0,2006
80707,WA,53057,48.606437,-120.85205,52.92237247509991,>2000m,Steep,352.0,-0.1096232357192833,51.369650828800005,155.67625269962392,9.415873015873016,48.82539682539682,264.0,1.0,5.0,23.0,2006
80708,WA,53057,48.47404,-121.2176,220.30781654369173,1000-1500m,Steep,244.0,0.5169919221153032,69.9235202432,244.63411138512328,9.852525252525252,59.505050505050505,301.0,1.0,5.0,22.0,2006
80709,WA,53057,48.472566,-121.154925,77.91631868095781,>2000m,Steep,275.0,0.1654388410531858,76.12463401599999,237.22095649466505,8.942708333333334,61.29166666666666,301.0,1.0,6.0,23.0,2006
80710,WA,53057,48.525676,-121.474431,98.6841446725222,1000-1500m,Steep,191.0,0.9895777663811148,26.7023626176,27.18156793168037,23.99090909090909,134.8181818181818,201.0,1.0,3.0,23.0,2006
80711,WA,53059,46.114023,-121.693502,174.41041472969795,>2000m,Steep,274.5,0.3193988604527914,56.108829664,153.20520106947114,14.19032258064516,64.6774193548387,201.0,1.0,2.0,23.0,2006
80712,WA,53059,45.79442,-121.728906,178.16189395215446,>2000m,Steep,178.0,0.9851677956319124,56.3391322816,163.0894075900822,11.945454545454544,64.96969696969697,201.0,1.0,4.0,23.0,2006
80713,WA,53059,46.214622,-121.829771,4.396567635052451,>2000m,Steep,235.0,0.3522020415866094,12.4754826944,81.5447037950411,6.021212121212121,28.63636363636364,201.0,3.0,2.0,23.0,2006
80714,WA,53059,46.371358,-122.067992,53.590271096446905,>2000m,Steep,354.0,-0.4404612904582903,54.7680148032,106.2552200965687,11.27906976744186,56.93023255813954,263.0,1.0,3.0,23.0,2006
80715,WA,53059,46.166367,-121.934558,26.45149726268645,>2000m,Moderate,94.0,0.6249399333474697,36.1527818624,84.01575542519386,9.394117647058822,44.85294117647059,201.0,1.0,3.0,23.0,2006
80716,WA,53059,46.064363,-121.901451,116.29410439317392,>2000m,Steep,209.0,0.9061183348460824,71.95136325760001,81.5447037950411,16.506060606060608,103.12121212121212,201.0,1.0,3.0,23.0,2006
80717,WA,53059,45.968704,-121.728207,6.489281885817251,>2000m,Flat,65.0,0.6690691109288113,34.551820543999995,44.47892934274969,7.927777777777777,35.72222222222222,265.0,1.0,2.0,25.0,2006
80718,WA,53059,46.36288,-121.963107,182.32191262278164,>2000m,Gentle,81.0,0.6599449004533979,38.8379469312,135.90783965840183,10.14181818181818,52.23636363636364,201.0,2.0,3.0,21.0,2006
80719,WA,53059,46.117274,-121.726175,50.830818633615,>2000m,Moderate,117.0,0.7652876462311482,47.7299649728,88.95785868549937,12.3,55.638888888888886,201.0,1.0,2.0,22.0,2006
80720,WA,53059,46.267641,-121.975363,11.66218656994755,>2000m,Gentle,80.0,0.658999996343836,23.2326948224,103.78416846641592,7.778571428571428,31.73809523809524,264.0,1.0,3.0,23.0,2006
80721,WA,53059,46.215532,-121.686109,260.24352513096943,>2000m,Steep,183.0,0.9688545107778684,90.7219907776,138.3788912885546,16.673214285714288,93.30357142857144,201.0,1.0,4.0,23.0,2006
80722,WA,53059,46.166449,-121.858223,437.12098485893085,1500-2000m,Flat,0.0,0.6538637696319153,99.1842575232,113.66837498702698,20.110869565217392,108.80434782608695,201.0,1.0,3.0,22.0,2006
80723,WA,53059,46.163404,-121.893427,92.6218239415128,>2000m,Moderate,280.0,0.5602498824715894,61.1718141632,96.37101357595766,13.664102564102564,87.41025641025641,201.0,1.0,3.0,23.0,2006
80724,WA,53059,46.19217,-121.935361,358.9836517843167,>2000m,Gentle,273.0,0.6588788828994591,68.8547434624,96.37101357595766,25.387179487179488,104.53846153846152,301.0,1.0,4.0,23.0,2006
80725,WA,53059,46.360011,-121.647243,5.0692010552085005,>2000m,Steep,216.0,0.9005584625868951,22.5156391744,86.48680705534662,5.725714285714286,32.48571428571429,201.0,2.0,2.0,22.0,2006
80726,WA,53059,45.823335,-122.195992,60.24132109096045,1000-1500m,Flat,283.0,0.6801601000277426,63.320203334400006,84.01575542519386,12.902941176470588,85.20588235294117,201.0,1.0,3.0,24.0,2006
80727,WA,53059,45.826381,-121.724037,154.70455432071685,>2000m,Gentle,63.0,0.613907986975661,51.8666885056,101.31311683626318,15.24390243902439,83.09756097560975,201.0,1.0,2.0,22.0,2006
80728,WA,53059,46.312004,-121.796605,39.9197489184544,>2000m,Steep,229.0,0.8379252838393147,46.465251904,121.08152987748528,9.56530612244898,56.71428571428572,201.0,1.0,3.0,22.0,2006
80729,WA,53059,45.821975,-122.083054,15.796074408338802,>2000m,Steep,335.0,0.198043462047377,23.5828778496,76.60260053473557,8.603225806451613,37.16129032258065,264.0,1.0,4.0,21.0,2006
80730,WA,53061,48.231848,-121.743488,123.57619222370602,>2000m,Steep,181.0,0.943879573973924,86.1858189248,306.4104021389423,8.853225806451613,49.08064516129032,301.0,1.0,3.0,23.0,2006
80731,WA,53061,48.040987,-121.634666,19.0984101091222,>2000m,Moderate,227.66666666666663,0.8261756323338497,50.438247539200006,219.92359508359567,6.216853932584269,35.96629213483146,301.0,2.0,2.0,23.0,2006
80732,WA,53061,48.255715,-121.524847,227.12734960320904,1000-1500m,Steep,27.5,0.027392766920903,44.6149108672,32.123671191985885,35.169230769230765,137.84615384615384,301.0,1.0,2.0,23.0,2006
80733,WA,53061,47.913194,-121.454962,129.49105136308975,>2000m,Steep,289.0,-0.0226681184247018,86.652966848,158.14730432977666,14.08125,61.15625,301.0,1.0,4.0,23.0,2006
80734,WA,53061,48.031493,-121.610081,134.7582963720918,>2000m,Steep,24.0,0.1581932780099599,28.5377817344,59.305239123666254,17.079166666666666,56.458333333333336,264.0,1.0,3.0,23.0,2006
80735,WA,53061,48.206745,-121.371339,41.87687869600235,>2000m,Steep,189.0,0.959986373674944,60.4315262336,239.69200812481776,8.391752577319588,44.824742268041234,301.0,1.0,2.0,22.0,2006
80736,WA,53065,48.289178,-117.607953,156.41254770140196,>2000m,Steep,190.0,0.988966422038223,37.558243072,81.5447037950411,19.866666666666667,75.06060606060606,201.0,1.0,4.0,22.0,2006
80737,WA,53065,48.9938,-117.91148,1.01398345343,>2000m,Steep,195.0,0.9658168992515828,1.9864289472,7.413154890458282,7.1000000000000005,23.0,201.0,3.0,6.0,11.0,2006
80738,WA,53065,48.97538,-118.069149,27.40439222003,>2000m,Steep,331.0,0.1110006992657963,27.1485280256,126.02363313779078,8.229411764705882,66.86274509803921,281.0,1.0,4.0,23.0,2006
80739,WA,53065,48.411645,-117.558412,12.9556103462747,>2000m,Gentle,195.5,0.7576207810236565,31.6658523456,44.47892934274969,9.47222222222222,58.61111111111112,201.0,1.0,5.0,21.0,2006
80740,WA,53065,48.920144,-117.987624,3.7687274899325,>2000m,Steep,271.0,0.4872966120165033,4.126071577599999,9.88420652061104,9.55,54.0,201.0,3.0,5.0,22.0,2006
80741,WA,53065,48.951693,-118.071954,7.88618416273945,>2000m,Moderate,86.0,0.5785235222682285,10.8014269248,34.59472282213865,8.3,40.5,201.0,1.0,5.0,22.0,2006
80742,WA,53073,48.868928,-121.618366,27.833502799740756,>2000m,Gentle,239.0,0.7240648762676574,75.6621004096,165.56045922023495,6.986567164179105,49.223880597014926,264.0,1.0,2.0,22.0,2006
80743,WA,53073,48.678972,-121.774697,210.5226018026284,>2000m,Gentle,241.0,0.7234323646827199,88.6266547712,103.78416846641592,15.314285714285711,49.71428571428572,304.0,1.0,6.0,21.0,2006
80744,WA,53073,48.676191,-121.692952,8.68699421947695,500-1000m,Moderate,101.5,0.6673470218533102,14.7422371264,91.42891031565212,6.264864864864865,40.729729729729726,201.0,1.0,2.0,21.0,2006
80745,WA,53073,48.982751,-121.946391,339.3998155485778,>2000m,Moderate,158.0,0.8236907967398837,79.028324864,145.79204617901286,17.223728813559323,71.84745762711864,264.0,1.0,7.0,22.0,2006
80746,WA,53073,48.702232,-121.879293,155.07243252867264,>2000m,Steep,191.0,0.931015619688348,33.977670976,44.47892934274969,25.927777777777777,96.83333333333331,271.0,1.0,5.0,22.0,2006
80747,WA,53077,46.654488,-121.322508,221.9530981023562,>2000m,Flat,0.0,0.686396231329273,39.5949244544,64.24734238397177,30.04230769230769,104.34615384615384,304.0,1.0,4.0,25.0,2006
80748,WA,53077,46.904953,-121.421818,181.18821819288925,>2000m,Flat,0.0,0.6832106514044246,69.3066710272,150.7341494393184,15.00655737704918,82.1311475409836,266.0,1.0,3.0,25.0,2006
80749,WA,53077,46.599472,-121.325655,2.1704487121295504,>2000m,Steep,302.5,0.326408412135206,28.8406967104,29.652619561833127,5.108333333333333,26.666666666666668,266.0,2.0,5.0,23.0,2006
80750,WA,53077,46.745181,-121.027848,137.75948753099772,>2000m,Gentle,20.0,0.5559906568234898,47.9988120576,140.84994291870734,12.592982456140351,59.45614035087719,267.0,1.0,6.0,19.0,2006
80751,WA,53077,46.062186,-121.435235,107.8274297658885,>2000m,Gentle,260.0,0.7042217280806546,27.5423519296,84.01575542519386,12.782352941176471,55.76470588235294,267.0,1.0,3.0,23.0,2006
80752,WA,53013,46.082014,-117.801152,234.21679345167257,>2000m,Moderate,100.0,0.6632417482423947,51.9525928512,106.2552200965687,19.58372093023256,99.46511627906976,267.0,1.0,4.0,23.0,2007
80753,WA,53063,47.628178,-117.069705,47.18457018363425,>2000m,Moderate,303.0,0.3824623264705828,40.4135868992,74.13154890458281,12.856666666666666,66.0,221.0,1.0,5.0,22.0,2007
80754,WA,53031,47.876162,-124.437369,39.70330345574071,500-1000m,Gentle,50.0,0.5244876148792035,37.341186528,66.71839401412453,12.337037037037035,72.62962962962963,201.0,1.0,2.0,22.0,2007
80755,WA,53061,48.19373,-121.045331,29.51998825926855,>2000m,Steep,285.0,-0.3057498643615063,42.2592447488,143.3209945488601,8.094827586206897,38.06896551724138,201.0,1.0,5.0,12.0,2007
80756,WA,53051,48.585834,-117.171606,68.39429850821436,>2000m,Steep,228.0,0.7653313314834842,43.6848161152,118.61047824733252,9.635416666666666,61.520833333333336,267.0,1.0,4.0,23.0,2007
80757,WA,53073,48.773933,-121.734348,107.65272973935303,>2000m,Steep,214.0,0.8887723442745441,56.7834381888,91.42891031565212,13.81891891891892,40.270270270270274,270.0,1.0,3.0,23.0,2007
80758,WA,53019,48.999297,-118.629441,11.3909363674931,>2000m,Gentle,220.0,0.7833456304301631,17.3607126912,69.1894456442773,8.6,41.67857142857143,201.0,1.0,4.0,22.0,2007
80759,WA,53059,45.965479,-121.761915,327.7169760698742,>2000m,Gentle,137.5,0.7800451704797147,104.83968816,108.72627172672146,21.806818181818183,85.88636363636364,264.0,1.0,3.0,22.0,2007
80760,WA,53059,45.870254,-121.969231,52.09739075570866,1000-1500m,Flat,180.0,0.7561932862217884,23.7052146368,44.47892934274969,12.75,82.94444444444444,201.0,1.0,3.0,21.0,2007
80761,WA,53041,46.415688,-122.011798,77.91885146906536,1500-2000m,Moderate,337.0,0.2636675526155338,49.7011506048,76.60260053473557,12.903225806451612,92.3225806451613,201.0,1.0,2.0,23.0,2007
80762,WA,53041,46.667376,-122.358847,0.9699641779988502,>2000m,Steep,320.0,-0.3178778448049247,5.7160825024,39.536826082444165,4.0875,19.0,264.0,3.0,3.0,23.0,2007
80763,WA,53047,48.638899,-118.98108,33.5691469550573,>2000m,Moderate,272.0,0.5711565192537954,24.9816127168,64.24734238397177,11.426923076923078,67.57692307692308,201.0,1.0,5.0,23.0,2007
80764,WA,53007,47.882763,-120.983126,397.41264055404696,>2000m,Moderate,187.0,0.9348337711069348,90.5961875136,74.13154890458281,33.803333333333335,115.1,304.0,1.0,2.0,23.0,2007
80765,WA,53051,48.939974,-117.363704,10.4476077315184,>2000m,Steep,271.0,0.1684024964521743,33.1675025472,19.76841304122208,13.35,63.125,304.0,1.0,6.0,22.0,2007
80766,WA,53051,48.286237,-117.090671,74.34970864549047,>2000m,Steep,15.0,-0.2423092291351836,40.3660204096,108.72627172672146,12.140909090909092,75.4090909090909,304.0,1.0,4.0,23.0,2007
80767,WA,53019,48.991583,-118.427445,35.785790907007204,>2000m,Moderate,342.0,0.3075343534607546,20.8595356224,64.24734238397177,9.703846153846154,62.19230769230769,201.0,1.0,5.0,23.0,2007
80768,WA,53059,45.9721,-121.69378,71.4928486293448,>2000m,Gentle,102.5,0.7122165088341024,92.5142740672,79.07365216488833,13.525,61.53125,201.0,1.0,2.0,22.0,2007
80769,WA,53065,48.89808,-117.554229,20.330130765661156,>2000m,Steep,20.0,-0.1198650754562735,42.0691854016,214.98149182329016,5.226436781609196,47.40229885057471,321.0,2.0,5.0,23.0,2007
80770,WA,53007,47.972952,-120.72824,127.96709521063536,>2000m,Moderate,117.0,0.7492787823672932,65.8528663808,113.66837498702698,12.782608695652174,77.6304347826087,201.0,1.0,4.0,23.0,2007
80771,WA,53059,46.271591,-122.221341,0.2706675543615,>2000m,Flat,0.0,0.6912407953606343,1.0996536768,7.413154890458282,4.4,25.33333333333333,911.0,3.0,7.0,22.0,2007
80772,WA,53033,47.245628,-121.376011,7.467708931897801,>2000m,Steep,317.5,0.2816688622039092,18.3002886016,113.66837498702698,5.456521739130435,37.19565217391305,201.0,1.0,4.0,22.0,2007
80773,WA,53077,47.047797,-121.276165,98.70086707640796,>2000m,Steep,170.66666666666666,0.992778783090786,133.0834162432,93.8999619458049,13.889473684210524,77.78947368421052,201.0,1.0,4.0,12.0,2007
80774,WA,53061,48.090181,-121.783844,99.64328418672442,1000-1500m,Flat,0.0,0.6415810942172397,80.8808697536,182.85782063130424,11.36216216216216,85.85135135135135,301.0,1.0,1.0,22.0,2007
80775,WA,53059,46.235092,-121.721855,18.302530519099104,>2000m,Moderate,172.5,0.9355729362154764,67.3718030528,17.297361411069325,16.057142857142857,81.85714285714286,264.0,1.0,3.0,22.0,2007
80776,WA,53007,48.037516,-120.284045,2.15397288515615,>2000m,Steep,260.0,0.521137704361407,0.0,7.413154890458282,11.033333333333331,42.66666666666666,221.0,1.0,5.0,12.0,2007
80777,WA,53041,46.467803,-121.851446,69.6857066824035,>2000m,Steep,116.0,0.59586541309329,56.4199402176,84.01575542519386,13.458823529411765,88.55882352941177,201.0,1.0,5.0,23.0,2007
80778,WA,53051,48.770417,-117.45656,0.4645877721073,>2000m,Moderate,186.0,0.906318197156513,8.0694758976,2.4710516301527603,9.5,42.0,281.0,2.0,5.0,12.0,2007
80779,WA,53019,48.486837,-118.855853,145.02666268877917,>2000m,Moderate,175.0,0.9354148971626526,26.7284644992,54.36313586336073,21.43636363636364,85.04545454545455,221.0,1.0,4.0,23.0,2007
80780,WA,53033,47.365262,-121.472874,1.13060014076885,>2000m,Moderate,293.0,0.4428503545011106,0.0,4.942103260305521,13.85,26.0,264.0,1.0,3.0,22.0,2007
80781,WA,53007,47.978903,-120.79519,40.173046645794855,>2000m,Flat,0.0,0.6296065029377204,22.7121034688,84.01575542519386,8.523529411764706,40.73529411764706,266.0,1.0,4.0,21.0,2007
80782,WA,53051,48.449758,-117.40592,9.842813855126302,>2000m,Gentle,70.0,0.5955654674880143,5.6123636800000005,34.59472282213865,4.292857142857143,26.5,321.0,3.0,4.0,21.0,2007
80783,WA,53059,46.367151,-122.007879,41.88046486678585,>2000m,Steep,346.0,-0.0086567556948018,51.4399675072,165.56045922023495,9.21641791044776,53.582089552238806,301.0,1.0,2.0,22.0,2007
80784,WA,53059,45.916933,-121.689864,209.24424584822972,>2000m,Flat,0.0,0.6658781980253319,188.071058752,163.0894075900822,12.915151515151514,68.33333333333333,267.0,1.0,5.0,21.0,2007
80785,WA,53047,48.502343,-120.334877,47.113303913361854,>2000m,Steep,73.0,0.1889715077531909,29.48973136,66.71839401412453,13.033333333333331,58.77777777777778,201.0,1.0,5.0,12.0,2007
80786,WA,53065,48.800036,-117.597233,19.293513305583502,>2000m,Gentle,80.0,0.6075146711416592,17.2543997504,76.60260053473557,6.767741935483872,46.16129032258065,201.0,1.0,5.0,23.0,2007
80787,WA,53007,47.728538,-120.69269,116.7116741890562,>2000m,Moderate,80.0,0.5298191516379263,85.70338177279999,113.66837498702698,13.832608695652173,76.45652173913044,201.0,1.0,4.0,12.0,2007
80788,WA,53007,47.601398,-120.529877,40.24537317964136,>2000m,Steep,284.0,0.2593533938451832,27.3575956032,27.18156793168037,18.60909090909091,99.0909090909091,201.0,1.0,4.0,23.0,2007
80789,WA,53065,48.849165,-117.55371,27.2791509920846,>2000m,Moderate,318.0,0.4005076160753517,36.001244025599995,187.7999238916098,6.239473684210526,54.53947368421053,321.0,2.0,4.0,23.0,2007
80791,WA,53033,47.438968,-121.431462,14.203275089580252,>2000m,Steep,101.0,0.278096885985251,25.6313590272,14.826309780916564,16.416666666666668,45.333333333333336,270.0,1.0,7.0,12.0,2007
80792,WA,53059,46.312212,-121.606307,340.2024336181874,>2000m,Steep,95.0,0.5895686821046966,83.7711079168,96.37101357595766,21.49230769230769,126.12820512820512,201.0,1.0,3.0,22.0,2007
80793,WA,53047,48.565441,-119.068346,26.8297076273446,>2000m,Moderate,36.5,0.3087140419245909,30.9523550016,46.94998097290245,11.426315789473684,61.0,201.0,1.0,4.0,22.0,2007
80794,WA,53007,47.376406,-120.461515,21.246624101724706,>2000m,Steep,175.0,0.9627208969977624,18.3271939712,29.652619561833127,14.741666666666667,60.66666666666666,221.0,1.0,6.0,12.0,2007
80795,WA,53033,47.537712,-121.503961,99.5600657974863,1000-1500m,Steep,244.0,0.4871064988096291,64.1283515648,74.13154890458281,15.31,102.1,201.0,1.0,2.0,22.0,2007
80796,WA,53059,46.309347,-121.64654,76.11095473500895,>2000m,Moderate,206.0,0.8839224267640513,50.9938939264,140.84994291870734,9.103508771929825,43.49122807017544,264.0,1.0,4.0,22.0,2007
80797,WA,53037,47.359357,-120.818404,199.40924397686507,>2000m,Flat,0.0,0.6773979528792426,83.8739773376,86.48680705534662,18.665714285714284,93.25714285714284,267.0,1.0,4.0,24.0,2007
80798,WA,53023,46.239371,-117.463689,3.1806536143237505,>2000m,Steep,161.0,0.9456383185154724,5.011882662400001,14.826309780916564,9.416666666666666,34.166666666666664,221.0,1.0,6.0,12.0,2007
80799,WA,53047,48.054253,-120.091502,23.43344086661675,>2000m,Moderate,142.0,0.8040853821992897,26.8324128896,66.71839401412453,9.974074074074077,54.14814814814815,221.0,1.0,4.0,21.0,2007
80800,WA,53047,48.698156,-120.096927,16.909129204822552,>2000m,Steep,354.0,-0.3981884994466885,9.1018891072,14.826309780916564,13.666666666666666,61.5,221.0,1.0,6.0,12.0,2007
80801,WA,53047,48.616554,-118.982449,2.9150450859299504,>2000m,Gentle,281.0,0.6347367498277543,5.9501959488,39.536826082444165,6.925,25.0625,221.0,2.0,4.0,22.0,2007
80802,WA,53007,47.851005,-121.027931,32.45279106029565,>2000m,Moderate,306.5,0.4684479509001701,77.8206594432,14.826309780916564,20.9,81.33333333333333,264.0,1.0,3.0,23.0,2007
